,frameID,groupID,x,y,w,h,segment_num,dataset
30513,20550,1143,254.82,176.13,63.76,82.0,3,test
30514,20551,1143,257.9,177.27,65.33,81.89,3,test
30515,20559,1148,6.81,131.73,161.27,181.38,3,test
30516,20560,1148,10.81,130.16,154.76,186.31,3,test
30517,20561,1148,13.48,128.26,150.3,190.03,3,test
30518,20562,1148,22.32,124.55,136.45,202.06,3,test
30519,20563,1148,26.35,114.74,212.68,238.13,3,test
30520,20564,1148,33.91,107.88,201.16,242.9,3,test
30521,20565,1148,38.48,104.43,192.16,255.35,3,test
30522,20566,1148,21.7,88.2,181.57,275.6,3,test
30523,20567,1148,0.86,79.55,221.73,282.69,3,test
30524,20568,1148,8.18,75.45,229.4,283.42,3,test
30525,20569,1148,34.08,89.76,221.79,272.65,3,test
30526,20572,1145,371.83,187.74,23.35,29.77,3,test
30527,20578,1149,329.34,155.74,101.72,118.38,3,test
30528,20579,1149,337.46,151.51,104.69,125.1,3,test
30529,20580,1149,345.73,148.43,107.73,128.58,3,test
30530,20581,1149,353.37,147.66,110.42,131.67,3,test
30531,20582,1149,384.03,144.56,85.24,148.72,3,test
30532,20583,1149,383.96,142.68,88.05,156.7,3,test
30533,20589,1143,268.01,160.43,63.56,110.46,3,test
30534,20590,1143,267.41,158.46,63.26,111.73,3,test
30535,20591,1143,268.79,157.14,62.13,112.02,3,test
30536,20592,1143,270.07,157.04,61.0,110.55,3,test
30537,20593,1143,271.17,157.0,59.99,108.98,3,test
30538,20594,1143,273.24,160.29,58.36,106.62,3,test
30539,20595,1143,273.33,162.68,59.26,106.61,3,test
30540,20596,1143,274.06,164.04,59.04,106.2,3,test
30541,20597,1143,275.55,163.19,62.99,106.95,3,test
30542,20598,1143,277.25,163.94,63.49,106.46,3,test
30543,20599,1143,281.78,164.36,59.85,106.87,3,test
30544,20600,1143,283.12,164.68,58.52,103.9,3,test
30545,20601,1143,283.45,164.75,58.43,103.83,3,test
30546,20602,1143,283.37,166.31,58.51,102.86,3,test
30547,20603,1143,280.43,166.39,61.22,102.61,3,test
30548,20604,1143,283.45,169.03,60.33,99.2,3,test
30549,20605,1143,288.7,170.56,61.22,97.88,3,test
30550,20606,1143,293.87,172.04,60.29,95.61,3,test
30551,20607,1143,296.68,172.52,59.34,94.4,3,test
30552,20608,1143,298.72,171.76,57.85,94.06,3,test
30553,20609,1143,298.5,170.59,58.46,95.22,3,test
30554,20610,1143,298.16,171.75,58.38,94.11,3,test
30555,20611,1143,298.13,171.46,58.17,93.66,3,test
30556,20612,1143,299.93,172.46,56.15,93.24,3,test
30557,20613,1143,300.85,173.54,54.57,92.87,3,test
30558,20614,1143,313.89,173.2,71.84,93.6,3,test
30559,20615,1143,316.36,174.32,68.88,92.98,3,test
30560,20616,1143,315.6,175.73,66.58,89.64,3,test
30561,20617,1143,313.41,175.09,67.45,88.39,3,test
30562,20618,1143,312.26,167.75,66.36,94.91,3,test
30563,20619,1143,315.11,172.45,64.23,88.87,3,test
30564,20620,1143,314.75,175.57,61.9,86.0,3,test
30565,20621,1143,314.57,177.12,60.67,83.47,3,test
30566,20622,1143,322.68,175.93,53.18,83.41,3,test
30567,20623,1143,332.87,177.56,52.23,83.36,3,test
30568,20623,1150,104.27,177.94,54.74,42.32,3,test
30569,20624,1143,335.43,177.4,53.77,85.23,3,test
30570,20624,1150,82.0,177.9,78.69,47.4,3,test
30571,20625,1143,333.14,178.28,55.18,86.08,3,test
30572,20625,1150,92.99,177.76,70.03,46.01,3,test
30573,20626,1143,331.08,174.63,58.5,85.66,3,test
30574,20627,1143,330.88,174.76,50.64,85.55,3,test
30575,20628,1143,331.19,176.18,50.5,85.26,3,test
30576,20628,1150,31.76,171.09,108.45,83.12,3,test
30577,20629,1143,331.31,177.29,47.01,82.39,3,test
30578,20629,1150,30.32,170.19,109.1,85.61,3,test
30579,20630,1143,331.08,178.1,45.24,80.68,3,test
30580,20630,1150,29.81,169.69,109.02,86.39,3,test
30581,20631,1143,330.33,178.31,45.27,80.02,3,test
30582,20631,1150,25.18,168.17,110.16,90.65,3,test
30583,20632,1143,338.2,179.26,41.54,80.11,3,test
30584,20632,1150,19.61,170.35,117.0,92.21,3,test
30585,20633,1143,333.66,180.71,40.43,77.85,3,test
30586,20633,1150,9.88,169.39,128.53,96.35,3,test
30587,20634,1143,327.63,177.73,43.72,80.23,3,test
30588,20635,1143,332.4,178.59,44.5,79.9,3,test
30589,20635,1151,377.6,192.57,17.37,42.09,3,test
30590,20635,1150,1.0,163.34,83.74,114.51,3,test
30591,20636,1143,342.06,178.6,44.75,78.78,3,test
30592,20636,1150,1.0,162.29,83.22,117.75,3,test
30593,20637,1143,346.24,177.91,60.4,78.34,3,test
30594,20638,1143,321.8,177.51,84.68,78.45,3,test
30595,20639,1143,321.83,177.88,87.81,78.28,3,test
30596,20640,1143,320.17,177.82,89.89,80.05,3,test
30597,20641,1143,317.54,178.1,91.21,81.41,3,test
30598,20641,1150,1.0,158.07,88.01,127.64,3,test
30599,20642,1143,307.87,178.19,76.49,79.5,3,test
30600,20642,1150,1.0,157.0,86.46,131.01,3,test
30601,20643,1143,303.51,180.5,90.67,76.1,3,test
30602,20644,1143,298.07,180.66,95.07,74.62,3,test
30603,20645,1143,296.08,180.31,96.76,73.98,3,test
30604,20646,1143,298.74,180.45,96.74,72.65,3,test
30605,20647,1143,296.29,180.52,99.84,72.02,3,test
30606,20648,1143,293.99,181.76,101.64,71.15,3,test
30607,20649,1143,291.78,181.27,103.36,72.79,3,test
30608,20650,1143,291.77,183.63,103.57,71.35,3,test
30609,20651,1143,293.14,183.87,102.12,71.35,3,test
30610,20652,1143,297.12,184.95,82.72,69.65,3,test
30611,20653,1143,340.17,185.06,38.98,69.63,3,test
30612,20654,1143,292.82,180.52,83.89,73.43,3,test
30613,20655,1143,289.86,178.9,84.5,74.37,3,test
30614,20656,1143,288.8,178.76,109.81,74.63,3,test
30615,20657,1143,292.13,184.07,111.62,69.15,3,test
30616,20658,1143,291.21,184.38,112.09,74.85,3,test
30617,20658,1150,1.0,169.24,39.07,57.93,3,test
30618,20659,1152,348.46,188.6,54.82,69.31,3,test
30619,20660,1152,308.74,189.74,94.71,71.07,3,test
30620,20661,1152,311.89,190.27,95.65,69.32,3,test
30621,20662,1152,313.19,190.13,96.9,68.9,3,test
30622,20663,1152,345.51,191.22,63.85,66.71,3,test
30623,20664,1152,344.56,190.26,65.42,69.22,3,test
30624,20664,1153,1.4,169.47,27.93,60.93,3,test
30625,20665,1152,345.07,190.65,60.38,65.39,3,test
30626,20665,1153,1.0,171.39,26.31,61.16,3,test
30627,20666,1152,344.9,190.75,63.3,65.75,3,test
30628,20666,1153,0.03,172.64,23.3,60.52,3,test
30629,20667,1152,340.78,189.36,64.42,67.15,3,test
30630,20668,1152,339.33,190.7,68.12,64.32,3,test
30631,20669,1152,346.25,190.42,60.73,63.44,3,test
30632,20670,1152,339.04,190.27,63.69,62.72,3,test
30633,20671,1143,337.11,189.24,63.29,62.85,3,test
30634,20672,1152,325.22,184.43,76.24,67.43,3,test
30635,20673,1152,322.13,183.31,60.91,64.22,3,test
30636,20674,1152,327.49,183.43,48.6,62.64,3,test
30637,20675,1152,334.63,183.13,37.21,63.76,3,test
30638,20675,1154,67.3,170.2,42.93,64.1,3,test
30639,20676,1152,312.12,183.24,58.17,64.2,3,test
30640,20676,1154,65.97,171.02,41.52,63.71,3,test
30641,20677,1152,311.71,183.12,64.81,64.78,3,test
30642,20677,1143,399.85,193.37,31.18,45.49,3,test
30643,20677,1154,62.17,172.26,52.9,60.93,3,test
30644,20678,1143,321.84,182.7,71.38,63.19,3,test
30645,20678,1154,76.62,178.95,37.1,53.02,3,test
30646,20679,1143,332.77,183.51,60.32,62.0,3,test
30647,20680,1143,318.47,184.15,74.47,61.38,3,test
30648,20680,1155,402.44,192.9,28.97,50.25,3,test
30649,20680,1154,59.35,179.37,54.77,54.28,3,test
30650,20681,1152,300.76,183.46,65.38,60.58,3,test
30651,20681,1155,401.82,191.12,20.43,50.54,3,test
30652,20681,1150,46.68,171.01,45.04,64.38,3,test
30653,20682,1143,269.58,182.9,151.32,62.72,3,test
30654,20683,1143,317.92,188.32,65.29,58.14,3,test
30655,20683,1156,232.43,184.87,55.34,51.57,3,test
30656,20684,1155,232.34,184.46,181.05,63.22,3,test
30657,20685,1143,282.43,187.32,64.8,54.93,3,test
30658,20686,1143,280.9,186.35,65.86,55.5,3,test
30659,20686,1155,395.53,184.09,41.26,65.77,3,test
30660,20687,1155,376.82,182.8,63.19,67.86,3,test
30661,20687,1143,281.85,184.53,64.09,55.98,3,test
30662,20688,1155,383.15,182.78,59.55,68.38,3,test
30663,20688,1143,283.87,182.99,68.43,55.31,3,test
30664,20689,1155,386.11,182.96,58.99,68.33,3,test
30665,20689,1143,281.89,182.27,74.07,56.11,3,test
30666,20690,1155,384.69,181.62,62.11,70.34,3,test
30667,20690,1143,291.76,182.98,66.32,55.42,3,test
30668,20691,1143,291.22,184.37,68.49,54.04,3,test
30669,20691,1155,388.2,181.42,59.77,72.02,3,test
30670,20692,1152,291.94,185.78,75.11,53.32,3,test
30671,20692,1155,391.43,182.58,57.96,72.56,3,test
30672,20693,1152,292.69,184.85,75.34,54.08,3,test
30673,20693,1155,401.37,182.53,48.83,73.26,3,test
30674,20694,1152,293.44,183.83,75.58,55.36,3,test
30675,20695,1152,293.84,183.69,75.5,55.62,3,test
30676,20696,1152,294.32,185.96,75.59,54.73,3,test
30677,20697,1152,293.25,187.26,76.03,54.69,3,test
30678,20697,1155,393.66,183.15,56.96,78.47,3,test
30679,20698,1152,286.84,186.77,75.94,55.19,3,test
30680,20698,1157,11.8,148.41,164.82,201.25,3,test
30681,20698,1155,416.37,187.32,24.47,75.89,3,test
30682,20699,1152,280.61,180.08,122.28,80.57,3,test
30683,20699,1157,3.4,138.59,162.94,219.38,3,test
30684,20700,1152,272.47,177.35,121.93,84.84,3,test
30685,20700,1157,0.95,133.81,146.28,229.14,3,test
30686,20701,1152,266.35,178.49,119.8,83.82,3,test
30687,20702,1152,260.4,175.94,120.3,88.41,3,test
30688,20703,1152,256.37,174.88,118.93,88.14,3,test
30689,20704,1152,259.72,173.02,118.31,91.43,3,test
30690,20705,1152,257.03,173.45,124.13,92.75,3,test
30691,20706,1155,271.39,173.37,141.36,97.84,3,test
30692,20707,1155,273.91,172.97,155.15,99.99,3,test
30693,20708,1152,271.59,168.03,118.85,105.8,3,test
30694,20708,1155,387.66,176.1,47.09,100.56,3,test
30695,20709,1152,287.35,166.7,105.08,110.4,3,test
30696,20709,1157,1.0,118.72,68.75,213.71,3,test
30697,20709,1155,391.44,177.76,49.41,103.18,3,test
30698,20710,1152,284.17,162.0,109.09,119.97,3,test
30699,20710,1157,1.0,146.99,55.74,142.65,3,test
30700,20711,1143,304.26,162.69,85.59,116.96,3,test
30701,20712,1152,299.36,158.83,84.28,128.66,3,test
30702,20713,1152,274.37,164.37,127.23,132.36,3,test
30703,20714,1152,266.18,163.74,132.42,138.41,3,test
30704,20715,1155,253.28,149.49,52.73,153.79,3,test
30705,20715,1152,309.95,162.48,77.57,144.79,3,test
30706,20716,1152,307.38,162.94,74.3,147.95,3,test
30707,20717,1152,291.15,156.88,91.16,162.85,3,test
30708,20718,1152,290.71,149.41,95.69,176.77,3,test
30709,20719,1152,289.49,146.61,99.15,183.38,3,test
30710,20720,1152,293.6,149.44,90.8,190.24,3,test
30711,20721,1152,296.68,150.5,85.85,193.96,3,test
30712,20722,1152,281.13,144.53,81.49,210.47,3,test
30713,20722,1143,413.49,191.76,46.87,70.78,3,test
30714,20723,1152,260.25,136.29,76.21,225.96,3,test
30715,20723,1158,328.08,186.71,30.82,49.91,3,test
30716,20724,1158,297.22,185.14,63.49,70.23,3,test
30717,20725,1157,1.0,75.78,211.31,285.09,3,test
30718,20725,1159,273.53,179.87,75.69,78.51,3,test
30719,20726,1158,279.66,179.06,83.43,82.58,3,test
30720,20726,1155,402.3,190.09,31.15,73.93,3,test
30721,20727,1155,402.75,194.59,30.25,68.28,3,test
30722,20727,1158,280.05,179.45,55.69,87.32,3,test
30723,20728,1155,395.66,195.22,26.0,71.11,3,test
30724,20728,1158,276.18,180.85,56.06,90.4,3,test
30725,20729,1155,273.21,179.96,55.2,92.63,3,test
30726,20730,1143,252.06,177.11,101.09,101.29,3,test
30727,20731,1143,250.12,173.51,93.52,106.43,3,test
30728,20732,1158,254.7,170.6,149.9,111.37,3,test
30729,20733,1152,326.88,182.71,27.21,47.07,3,test
30730,20733,1143,262.08,167.03,59.62,115.94,3,test
30731,20733,1155,363.81,180.42,50.65,80.09,3,test
30732,20734,1152,268.36,165.78,90.08,127.88,3,test
30733,20734,1155,369.88,181.75,56.3,78.86,3,test
30734,20735,1155,347.3,183.48,95.08,87.1,3,test
30735,20735,1152,271.9,164.51,71.09,140.09,3,test
30736,20737,1152,352.1,192.89,44.91,81.0,3,test
30737,20737,1143,255.05,163.41,93.58,166.93,3,test
30738,20738,1152,340.26,190.15,49.66,83.33,3,test
30739,20738,1158,274.37,168.11,66.21,123.82,3,test
30740,20739,1143,339.69,189.7,46.64,83.84,3,test
30741,20739,1158,270.74,166.69,65.65,127.11,3,test
30742,20740,1143,343.38,187.83,48.35,86.69,3,test
30743,20741,1143,348.28,186.75,48.0,85.25,3,test
30744,20742,1143,353.1,186.32,49.24,87.89,3,test
30745,20743,1143,355.26,185.49,50.17,89.46,3,test
30746,20744,1143,357.12,183.95,50.75,91.14,3,test
30747,20745,1143,358.75,183.59,41.44,93.57,3,test
30748,20745,1158,261.43,151.81,95.56,188.65,3,test
30749,20746,1157,7.84,78.89,200.27,284.4,3,test
30750,20747,1155,291.74,180.31,66.53,65.85,3,test
30751,20747,1157,1.0,62.4,238.33,295.61,3,test
30752,20748,1155,260.82,178.87,133.14,116.37,3,test
30753,20748,1157,1.16,37.55,239.95,320.15,3,test
30754,20749,1155,261.23,171.58,188.0,131.56,3,test
30755,20750,1152,312.0,181.32,46.24,46.47,3,test
30756,20751,1155,251.41,181.83,66.45,82.1,3,test
30757,20751,1152,323.44,185.18,46.44,48.06,3,test
30758,20752,1160,321.19,183.32,47.7,44.65,3,test
30759,20753,1155,278.69,179.45,88.27,84.57,3,test
30760,20754,1155,271.79,177.66,90.07,92.69,3,test
30761,20755,1155,264.75,178.11,92.72,94.52,3,test
30762,20756,1155,256.92,178.35,93.0,94.91,3,test
30763,20757,1155,205.65,176.47,78.21,100.51,3,test
30764,20757,1159,283.2,184.33,60.68,42.99,3,test
30765,20758,1155,198.52,175.5,77.3,103.11,3,test
30766,20758,1159,277.05,183.6,58.36,43.84,3,test
30767,20759,1155,193.88,174.9,77.54,104.28,3,test
30768,20759,1158,274.69,184.62,59.8,42.47,3,test
30769,20760,1158,189.79,163.64,191.74,150.5,3,test
30770,20761,1152,310.11,182.63,60.33,45.2,3,test
30771,20761,1158,216.84,169.28,82.91,117.58,3,test
30772,20762,1158,402.8,193.55,35.21,130.66,3,test
30773,20762,1152,320.21,182.3,61.13,42.03,3,test
30774,20762,1157,206.91,169.63,101.01,127.12,3,test
30775,20763,1157,221.61,170.02,66.3,129.2,3,test
30776,20766,1143,381.72,189.37,53.04,39.32,3,test
30777,20767,1152,329.01,185.55,90.82,42.53,3,test
30778,20768,1155,331.54,182.29,60.2,43.93,3,test
30779,20769,1155,334.05,182.2,71.25,46.06,3,test
30780,20770,1155,329.42,183.04,74.55,48.48,3,test
30781,20771,1152,325.12,183.52,37.8,45.56,3,test
30782,20771,1155,382.51,184.37,21.03,38.77,3,test
30783,20772,1155,321.91,184.15,73.43,51.86,3,test
30784,20773,1155,322.42,185.0,78.01,49.83,3,test
30785,20774,1155,301.83,178.51,100.16,59.19,3,test
30786,20775,1152,300.19,178.83,72.59,57.39,3,test
30787,20776,1152,293.38,179.28,75.46,57.72,3,test
30788,20777,1152,289.49,179.98,78.23,58.4,3,test
30789,20778,1152,285.08,179.84,80.71,58.26,3,test
30790,20779,1155,279.73,179.04,38.3,61.64,3,test
30791,20779,1152,334.34,188.83,30.8,34.2,3,test
30792,20780,1155,275.95,179.69,38.55,60.9,3,test
30793,20780,1152,334.82,189.99,21.48,32.76,3,test
30794,20781,1155,271.98,179.82,82.11,60.51,3,test
30795,20782,1155,265.23,176.18,86.88,67.0,3,test
30796,20783,1158,262.69,175.63,106.31,71.71,3,test
30797,20784,1158,269.57,174.71,98.05,75.79,3,test
30798,20785,1158,263.96,172.86,102.81,76.87,3,test
30799,20786,1158,257.91,173.91,101.28,73.57,3,test
30800,20787,1158,252.93,172.83,103.32,74.7,3,test
30801,20788,1158,249.42,170.45,55.42,76.9,3,test
30802,20788,1161,309.7,181.24,44.47,53.96,3,test
30803,20789,1158,249.21,169.04,56.16,78.39,3,test
30804,20789,1161,315.62,181.02,39.21,53.75,3,test
30805,20790,1158,250.2,167.13,59.81,87.19,3,test
30806,20790,1161,317.71,182.6,50.33,56.87,3,test
30807,20791,1158,206.5,162.2,66.74,96.82,3,test
30808,20791,1161,280.21,176.51,88.6,69.83,3,test
30809,20792,1158,202.12,160.9,69.23,101.48,3,test
30810,20792,1161,279.43,178.45,61.77,67.68,3,test
30811,20793,1158,199.34,159.56,72.24,104.47,3,test
30812,20793,1161,279.56,177.84,62.26,67.47,3,test
30813,20794,1158,199.96,159.27,74.48,105.86,3,test
30814,20794,1161,281.81,177.71,69.82,66.34,3,test
30815,20795,1158,200.71,159.57,74.95,105.83,3,test
30816,20795,1161,283.24,177.21,68.94,66.46,3,test
30817,20796,1158,197.45,157.34,76.25,108.56,3,test
30818,20796,1161,282.3,178.17,69.93,69.35,3,test
30819,20797,1158,195.94,156.14,76.73,110.87,3,test
30820,20797,1161,280.55,177.97,71.75,72.08,3,test
30821,20798,1158,188.52,154.51,79.35,119.87,3,test
30822,20798,1161,276.5,177.23,75.46,73.68,3,test
30823,20799,1158,185.03,152.46,79.75,128.67,3,test
30824,20799,1161,274.69,177.28,43.72,74.62,3,test
30825,20799,1155,323.55,185.77,18.64,29.26,3,test
30826,20800,1158,182.24,150.96,80.48,135.75,3,test
30827,20800,1161,271.98,174.93,44.56,78.38,3,test
30828,20800,1155,323.71,185.73,18.96,29.55,3,test
30829,20801,1158,176.37,151.58,81.91,134.59,3,test
30830,20801,1161,266.45,176.97,46.27,78.52,3,test
30831,20801,1155,322.51,186.79,19.31,28.92,3,test
30832,20802,1158,169.37,150.25,83.94,133.37,3,test
30833,20802,1161,311.68,187.99,28.66,26.54,3,test
30834,20802,1162,262.7,173.75,41.24,80.48,3,test
30835,20803,1158,159.13,148.48,87.21,141.92,3,test
30836,20803,1161,311.59,187.83,27.48,27.52,3,test
30837,20803,1162,253.35,171.66,49.32,85.6,3,test
30838,20804,1158,154.04,146.74,90.1,148.16,3,test
30839,20804,1161,311.69,187.2,27.6,26.47,3,test
30840,20804,1162,250.3,170.47,52.96,90.68,3,test
30841,20805,1158,154.1,142.51,101.42,160.53,3,test
30842,20805,1161,247.66,170.34,119.69,101.79,3,test
30843,20806,1158,269.95,170.57,60.9,105.71,3,test
30844,20807,1158,269.03,169.14,61.56,111.68,3,test
30845,20808,1158,265.23,168.41,63.24,114.17,3,test
30846,20808,1161,335.71,190.33,32.09,29.3,3,test
30847,20809,1158,117.32,130.78,117.76,199.49,3,test
30848,20809,1161,249.27,164.81,68.46,122.37,3,test
30849,20809,1163,336.41,192.45,32.17,27.36,3,test
30850,20810,1158,97.2,125.49,125.81,216.1,3,test
30851,20810,1161,239.49,161.58,70.95,127.48,3,test
30852,20810,1163,334.88,190.52,19.08,26.56,3,test
30853,20811,1161,323.18,187.65,30.75,27.58,3,test
30854,20811,1158,219.09,152.22,85.11,149.1,3,test
30855,20812,1161,325.19,188.53,28.74,25.8,3,test
30856,20812,1158,210.69,149.24,92.58,161.64,3,test
30857,20813,1161,326.68,188.54,27.69,25.73,3,test
30858,20813,1155,1.0,83.1,135.98,267.65,3,test
30859,20814,1158,1.0,86.33,204.36,269.09,3,test
30860,20814,1155,319.75,188.19,34.27,27.12,3,test
30861,20815,1158,1.0,85.23,179.71,274.95,3,test
30862,20816,1158,1.0,77.14,158.83,279.5,3,test
30863,20816,1155,297.56,187.73,30.33,25.44,3,test
30864,20817,1158,1.0,72.67,148.6,285.56,3,test
30865,20817,1155,288.17,186.91,39.02,26.05,3,test
30866,20818,1155,288.31,186.9,90.06,28.38,3,test
30867,20819,1155,342.35,184.23,36.74,33.14,3,test
30868,20820,1155,343.4,184.83,36.97,39.41,3,test
30869,20823,1155,343.81,183.3,38.2,37.85,3,test
30870,20824,1155,344.02,182.39,38.41,39.69,3,test
30871,20825,1155,344.07,182.53,38.5,39.65,3,test
30872,20827,1161,341.93,183.62,29.46,42.34,3,test
30873,20828,1161,336.17,183.14,37.7,44.85,3,test
30874,20829,1155,334.35,181.77,44.77,44.43,3,test
30875,20830,1155,333.36,180.61,45.77,45.48,3,test
30876,20831,1155,332.68,180.36,46.22,45.4,3,test
30877,20832,1155,332.71,179.83,46.48,45.97,3,test
30878,20833,1155,337.19,180.2,52.56,45.41,3,test
30879,20835,1155,339.37,179.71,36.37,46.1,3,test
30880,20836,1155,338.8,178.85,37.56,47.82,3,test
30881,20837,1155,323.99,183.7,54.95,48.04,3,test
30882,20838,1155,323.92,184.04,54.31,47.89,3,test
30883,20839,1155,323.17,183.54,37.9,48.67,3,test
30884,20840,1155,321.82,183.61,38.65,49.15,3,test
30885,20841,1155,317.51,182.66,41.03,50.86,3,test
30886,20842,1155,312.88,181.5,56.33,52.49,3,test
30887,20843,1155,310.07,180.7,57.57,53.27,3,test
30888,20844,1155,309.02,178.27,58.08,54.96,3,test
30889,20845,1155,317.41,177.11,63.09,56.68,3,test
30890,20846,1164,320.11,176.64,68.77,55.67,3,test
30891,20847,1164,293.47,180.43,97.01,58.89,3,test
30892,20848,1164,327.39,184.12,38.96,50.16,3,test
30893,20849,1164,322.06,182.07,42.17,53.32,3,test
30894,20850,1164,320.31,181.54,42.07,55.02,3,test
30895,20851,1155,319.58,181.67,36.35,56.05,3,test
30896,20852,1155,319.12,182.47,37.11,55.63,3,test
30897,20853,1155,316.55,183.39,39.8,56.31,3,test
30898,20854,1155,314.38,183.6,41.1,58.65,3,test
30899,20855,1155,313.24,184.41,42.48,58.64,3,test
30900,20856,1164,347.39,186.71,18.92,21.04,3,test
30901,20857,1164,348.1,186.64,17.76,19.58,3,test
30902,20858,1164,308.09,178.62,57.39,68.61,3,test
30903,20859,1164,334.25,188.48,31.25,20.51,3,test
30904,20860,1155,261.78,165.63,130.72,97.77,3,test
30905,20861,1158,358.83,184.91,33.99,27.83,3,test
30906,20862,1161,345.98,186.15,46.87,32.36,3,test
30907,20862,1155,282.9,164.77,69.09,111.06,3,test
30908,20863,1161,334.91,188.6,58.24,28.94,3,test
30909,20864,1161,334.9,188.75,33.4,24.17,3,test
30910,20865,1161,324.66,187.41,26.58,25.49,3,test
30911,20866,1161,293.52,181.85,57.76,40.01,3,test
30912,20867,1161,293.49,182.06,57.43,39.7,3,test
30913,20868,1161,294.51,184.32,56.67,35.03,3,test
30914,20869,1161,297.22,186.97,55.43,36.19,3,test
30915,20870,1161,284.03,184.14,68.53,43.59,3,test
30916,20870,1165,82.51,127.4,145.85,237.38,3,test
30917,20871,1161,284.04,182.59,64.24,41.36,3,test
30918,20872,1161,282.91,183.36,60.31,39.37,3,test
30919,20872,1165,4.76,78.0,194.06,293.85,3,test
30920,20873,1161,282.14,183.89,61.18,38.59,3,test
30921,20873,1165,1.0,70.7,184.22,296.1,3,test
30922,20874,1161,281.06,185.07,62.54,40.61,3,test
30923,20874,1165,1.0,98.77,168.77,264.69,3,test
30924,20875,1161,281.19,186.16,62.22,41.55,3,test
30925,20875,1165,1.0,110.73,157.62,253.57,3,test
30926,20876,1161,280.94,185.34,86.4,46.45,3,test
30927,20876,1165,1.0,108.41,148.49,259.94,3,test
30928,20877,1161,331.73,190.33,35.57,31.39,3,test
30929,20877,1155,277.51,181.79,33.38,51.54,3,test
30930,20878,1155,275.56,177.19,81.39,57.17,3,test
30931,20879,1155,274.64,176.56,79.55,58.15,3,test
30932,20880,1155,322.23,183.77,29.98,40.26,3,test
30933,20881,1155,252.15,174.32,100.04,63.41,3,test
30934,20882,1155,252.82,176.71,98.48,62.24,3,test
30935,20883,1155,252.12,171.08,99.09,74.3,3,test
